tweet_id,source_x,rating_numerator,rating_denominator,name,Nickname,retweet_count,favorite_count,p1,p2,p3,created_at,hashtags
706681918348251136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Katie,None,1103,3627,toy_poodle,miniature_poodle,Norwich_terrier,2016-03-07 03:24:33+00:00,None
707014260413456384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Ellie,None,664,2502,Chihuahua,Italian_greyhound,toy_terrier,2016-03-08 01:25:10+00:00,None
707021089608753152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Tucker,None,1540,4433,cocker_spaniel,golden_retriever,Pekinese,2016-03-08 01:52:18+00:00,None
707038192327901184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Kathmandu,None,900,2404,pug,,French_bulldog,2016-03-08 03:00:15+00:00,None
707059547140169728,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Cupcake,None,759,2796,Samoyed,Great_Pyrenees,kuvasz,2016-03-08 04:25:07+00:00,None
707297311098011648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Cassie,None,903,3022,Blenheim_spaniel,Shih-Tzu,,2016-03-08 20:09:54+00:00,None
707315916783140866,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Finnegus,pupper,727,2698,Bernese_mountain_dog,Shetland_sheepdog,Appenzeller,2016-03-08 21:23:50+00:00,None
707377100785885184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,None,None,1214,3603,golden_retriever,bloodhound,cocker_spaniel,2016-03-09 01:26:57+00:00,None
707387676719185920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Clarkus,None,1490,3835,Chihuahua,Italian_greyhound,toy_terrier,2016-03-09 02:08:59+00:00,None
707411934438625280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,pupper,673,2486,Lakeland_terrier,Airedale,giant_schnauzer,2016-03-09 03:45:22+00:00,None
707420581654872064,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,10,Keurig,None,789,2499,,kuvasz,Great_Pyrenees,2016-03-09 04:19:44+00:00,None
707610948723478529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Harper,None,7236,18557,golden_retriever,cocker_spaniel,Chesapeake_Bay_retriever,2016-03-09 16:56:11+00:00,None
707741517457260545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,696,2718,whippet,Italian_greyhound,American_Staffordshire_terrier,2016-03-10 01:35:01+00:00,None
707776935007539200,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Sadie,None,1079,3593,miniature_pinscher,toy_terrier,Chihuahua,2016-03-10 03:55:45+00:00,None
707969809498152960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Rufus,None,1097,2941,toy_poodle,miniature_poodle,,2016-03-10 16:42:10+00:00,None
708026248782585858,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,2166,4799,malinois,Chesapeake_Bay_retriever,,2016-03-10 20:26:26+00:00,None
708109389455101952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Remington,None,610,2124,Staffordshire_bullterrier,American_Staffordshire_terrier,kelpie,2016-03-11 01:56:49+00:00,None
708119489313951744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Cooper,None,1102,2937,Norwich_terrier,Norfolk_terrier,chow,2016-03-11 02:36:57+00:00,None
708130923141795840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,None,943,3707,French_bulldog,Chihuahua,Cardigan,2016-03-11 03:22:23+00:00,None
708149363256774660,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Jebberson,None,1727,4672,Cardigan,basset,toy_terrier,2016-03-11 04:35:39+00:00,None
708349470027751425,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,River,None,831,2568,,basenji,Boston_bull,2016-03-11 17:50:48+00:00,None
708356463048204288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Oliver,None,1520,3929,pug,French_bulldog,,2016-03-11 18:18:36+00:00,None
708469915515297792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Bobble,None,926,3357,Chihuahua,toy_terrier,Pembroke,2016-03-12 01:49:25+00:00,None
708479650088034305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Bear,None,765,2768,Shih-Tzu,Lhasa,Norfolk_terrier,2016-03-12 02:28:06+00:00,None
708711088997666817,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Smokey,None,834,2790,,German_short-haired_pointer,Labrador_retriever,2016-03-12 17:47:45+00:00,None
708738143638450176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Coco,None,917,2997,Pomeranian,Samoyed,West_Highland_white_terrier,2016-03-12 19:35:15+00:00,None
708810915978854401,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Mister,None,7848,18036,golden_retriever,Labrador_retriever,Norfolk_terrier,2016-03-13 00:24:26+00:00,None
708834316713893888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Malikai,None,571,1860,Eskimo_dog,,malamute,2016-03-13 01:57:25+00:00,None
708845821941387268,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,None,pupper,1015,3226,schipperke,kelpie,Boston_bull,2016-03-13 02:43:08+00:00,None
709042156699303936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Klevin,None,1864,5197,,Rottweiler,Labrador_retriever,2016-03-13 15:43:18+00:00,None
709158332880297985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Rodney,None,470,2236,Siberian_husky,Eskimo_dog,Labrador_retriever,2016-03-13 23:24:56+00:00,None
709198395643068416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",45,50,None,None,721,2634,borzoi,wire-haired_fox_terrier,English_setter,2016-03-14 02:04:08+00:00,None
709207347839836162,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Penny,None,6567,13755,Chihuahua,Italian_greyhound,,2016-03-14 02:39:42+00:00,None
709225125749587968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Walker,None,647,2615,Labrador_retriever,Pomeranian,golden_retriever,2016-03-14 03:50:21+00:00,None
709409458133323776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Billy,None,788,2855,Shetland_sheepdog,collie,keeshond,2016-03-14 16:02:49+00:00,None
709449600415961088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Karma,None,665,2420,Maltese_dog,Dandie_Dinmont,Norfolk_terrier,2016-03-14 18:42:20+00:00,None
709519240576036864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Vince,None,277,1620,cocker_spaniel,Newfoundland,flat-coated_retriever,2016-03-14 23:19:03+00:00,None
709556954897764353,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Cecil,None,1204,3593,golden_retriever,kuvasz,Labrador_retriever,2016-03-15 01:48:55+00:00,None
709566166965075968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Olaf,None,1367,3865,chow,Tibetan_mastiff,Australian_terrier,2016-03-15 02:25:31+00:00,None
709852847387627521,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,1336,3824,Chihuahua,Pomeranian,West_Highland_white_terrier,2016-03-15 21:24:41+00:00,None
709918798883774466,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Watson,None,1215,3250,Pembroke,Cardigan,Chihuahua,2016-03-16 01:46:45+00:00,None
710117014656950272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,pupper,2233,5999,toy_poodle,miniature_poodle,cocker_spaniel,2016-03-16 14:54:24+00:00,None
710140971284037632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Tater,None,1008,3017,Pekinese,papillon,Japanese_spaniel,2016-03-16 16:29:35+00:00,None
710269109699739648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,1257,2613,pug,German_shepherd,Labrador_retriever,2016-03-17 00:58:46+00:00,None
710272297844797440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,infuriating,None,1425,4945,Old_English_sheepdog,wire-haired_fox_terrier,Lakeland_terrier,2016-03-17 01:11:26+00:00,None
710283270106132480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Gunner,None,580,2308,Shih-Tzu,Lhasa,Tibetan_terrier,2016-03-17 01:55:02+00:00,None
710588934686908417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Beemo,None,2107,4968,Pembroke,Cardigan,malamute,2016-03-17 22:09:38+00:00,None
710658690886586372,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",80,80,None,None,636,2529,soft-coated_wheaten_terrier,Dandie_Dinmont,cairn,2016-03-18 02:46:49+00:00,None
710833117892898816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Sora,None,606,2937,Pembroke,Cardigan,German_shepherd,2016-03-18 14:19:56+00:00,None
710844581445812225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Staniel,None,779,2775,,Pembroke,basenji,2016-03-18 15:05:29+00:00,None
710997087345876993,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Milo,None,1561,4960,malamute,Eskimo_dog,Pembroke,2016-03-19 01:11:29+00:00,None
711008018775851008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Chuckles,pupper,710,3275,French_bulldog,Boston_bull,pug,2016-03-19 01:54:56+00:00,None
711363825979756544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,None,1287,3996,Pembroke,Cardigan,basenji,2016-03-20 01:28:47+00:00,None
711732680602345472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,4653,9756,,Ibizan_hound,Eskimo_dog,2016-03-21 01:54:29+00:00,None
711743778164514816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Roosevelt,None,1101,3095,Lakeland_terrier,miniature_poodle,standard_poodle,2016-03-21 02:38:34+00:00,None
712085617388212225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Olive,None,556,3531,Shih-Tzu,Tibetan_terrier,Lhasa,2016-03-22 01:16:55+00:00,None
712097430750289920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,1172,4144,Labrador_retriever,whippet,Chesapeake_Bay_retriever,2016-03-22 02:03:52+00:00,None
712438159032893441,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Kane,None,1756,5799,,Great_Pyrenees,Labrador_retriever,2016-03-23 00:37:48+00:00,None
712668654853337088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sunny,None,1367,4531,Labrador_retriever,golden_retriever,Chihuahua,2016-03-23 15:53:42+00:00,None
712717840512598017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,5616,13474,Great_Pyrenees,kuvasz,Irish_wolfhound,2016-03-23 19:09:09+00:00,None
712809025985978368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Stubert,None,7602,20378,Labrador_retriever,,pug,2016-03-24 01:11:29+00:00,None
713175907180089344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Opie,None,1630,4851,,malamute,Siberian_husky,2016-03-25 01:29:21+00:00,None
713177543487135744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lance,None,3183,7854,whippet,basenji,Great_Dane,2016-03-25 01:35:51+00:00,None
713411074226274305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,None,1440,4802,Great_Pyrenees,Samoyed,kuvasz,2016-03-25 17:03:49+00:00,None
713761197720473600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Piper,None,1541,5308,Brittany_spaniel,English_springer,Welsh_springer_spaniel,2016-03-26 16:15:05+00:00,None
713900603437621249,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",99,90,None,None,829,3062,golden_retriever,cocker_spaniel,Irish_setter,2016-03-27 01:29:02+00:00,None
713919462244790272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Kanu,None,869,3564,Siberian_husky,Eskimo_dog,malamute,2016-03-27 02:43:58+00:00,None
714141408463036416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,1569,4673,Labrador_retriever,golden_retriever,redbone,2016-03-27 17:25:54+00:00,None
714214115368108032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,None,990,2480,pug,bloodhound,German_shepherd,2016-03-27 22:14:49+00:00,None
714251586676113411,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Thumas,None,940,3570,soft-coated_wheaten_terrier,Bedlington_terrier,Great_Pyrenees,2016-03-28 00:43:43+00:00,None
714258258790387713,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Travis,None,808,3281,collie,Chesapeake_Bay_retriever,beagle,2016-03-28 01:10:13+00:00,None
714606013974974464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,None,1038,3938,Norfolk_terrier,Labrador_retriever,golden_retriever,2016-03-29 00:12:05+00:00,None
714957620017307648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Curtis,None,1595,4503,Great_Pyrenees,Samoyed,kuvasz,2016-03-29 23:29:14+00:00,None
714982300363173890,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Calbert,None,1166,4094,Brittany_spaniel,beagle,Ibizan_hound,2016-03-30 01:07:18+00:00,None
715009755312439296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Siba,None,1392,4550,,Chihuahua,Cardigan,2016-03-30 02:56:24+00:00,None
715200624753819648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Michelangelope,None,2110,5578,Chihuahua,beagle,Labrador_retriever,2016-03-30 15:34:51+00:00,None
715220193576927233,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Nico,None,736,2630,Chihuahua,Italian_greyhound,Boston_bull,2016-03-30 16:52:36+00:00,None
715342466308784130,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Oscar,None,768,3294,West_Highland_white_terrier,soft-coated_wheaten_terrier,Lakeland_terrier,2016-03-31 00:58:29+00:00,None
715680795826982913,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Zeus,None,1813,4719,golden_retriever,Labrador_retriever,chow,2016-03-31 23:22:53+00:00,None
715696743237730304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Toby,None,1454,4257,Staffordshire_bullterrier,pug,French_bulldog,2016-04-01 00:26:15+00:00,None
715733265223708672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,a,None,1920,5093,Dandie_Dinmont,miniature_poodle,toy_poodle,2016-04-01 02:51:22+00:00,None
715928423106027520,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Bubbles,None,987,3485,pug,French_bulldog,bull_mastiff,2016-04-01 15:46:52+00:00,None
716080869887381504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,doggo,1935,5272,golden_retriever,chow,Tibetan_mastiff,2016-04-02 01:52:38+00:00,None
716285507865542656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Stephanus,None,1225,3041,Yorkshire_terrier,silky_terrier,cairn,2016-04-02 15:25:47+00:00,None
716439118184652801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",50,50,Bluebert,None,247,2574,Siberian_husky,malamute,Eskimo_dog,2016-04-03 01:36:11+00:00,FinalFur
716791146589110272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Jennifur,None,1474,5204,Pomeranian,,golden_retriever,2016-04-04 00:55:01+00:00,None
716802964044845056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Link,None,1317,4627,malinois,Leonberg,bull_mastiff,2016-04-04 01:41:58+00:00,None
717009362452090881,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Smokey,pupper,1102,3583,Siberian_husky,Eskimo_dog,malamute,2016-04-04 15:22:08+00:00,None
717047459982213120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Flávio,None,2135,6826,golden_retriever,Labrador_retriever,cocker_spaniel,2016-04-04 17:53:31+00:00,None
717421804990701568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Ebby,None,945,3446,miniature_pinscher,Italian_greyhound,beagle,2016-04-05 18:41:02+00:00,None
717537687239008257,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,a,None,2069,6281,golden_retriever,Labrador_retriever,kuvasz,2016-04-06 02:21:30+00:00,None
717841801130979328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Barclay,None,670,2660,Brittany_spaniel,English_springer,,2016-04-06 22:29:56+00:00,None
718234618122661888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Suki,None,1127,4217,malamute,Siberian_husky,Eskimo_dog,2016-04-08 00:30:51+00:00,None
718246886998687744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,10,Alexanderson,None,565,2115,Chihuahua,,Siberian_husky,2016-04-08 01:19:36+00:00,None
718460005985447936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Bowie,None,602,2846,,Boston_bull,kelpie,2016-04-08 15:26:28+00:00,None
718540630683709445,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,1137,2730,Maltese_dog,West_Highland_white_terrier,cairn,2016-04-08 20:46:50+00:00,None
718613305783398402,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Carper,None,542,2669,Labrador_retriever,German_short-haired_pointer,Chesapeake_Bay_retriever,2016-04-09 01:35:37+00:00,None
718631497683582976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,9126,20697,Pomeranian,Pekinese,,2016-04-09 02:47:55+00:00,None
718939241951195136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Otis,None,1973,5720,Pembroke,Cardigan,,2016-04-09 23:10:47+00:00,None
718971898235854848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sadie,None,1231,3818,golden_retriever,Saint_Bernard,Labrador_retriever,2016-04-10 01:20:33+00:00,None
719332531645071360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Pippa,None,1078,3711,Dandie_Dinmont,miniature_poodle,Norfolk_terrier,2016-04-11 01:13:34+00:00,None
719339463458033665,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lucy,None,1403,4822,golden_retriever,borzoi,Leonberg,2016-04-11 01:41:07+00:00,None
719367763014393856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Sid,None,827,3022,,soft-coated_wheaten_terrier,Tibetan_terrier,2016-04-11 03:33:34+00:00,None
719551379208073216,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Harnold,None,2192,5515,malamute,Siberian_husky,Eskimo_dog,2016-04-11 15:43:12+00:00,None
719991154352222208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,doggo,1979,5281,golden_retriever,cocker_spaniel,Labrador_retriever,2016-04-12 20:50:42+00:00,None
720043174954147842,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Neptune,None,2253,5332,Samoyed,Eskimo_dog,,2016-04-13 00:17:25+00:00,None
720059472081784833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Charleson,None,1268,4229,Mexican_hairless,redbone,Italian_greyhound,2016-04-13 01:22:10+00:00,None
720389942216527872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Ralphé,None,2840,6974,Pembroke,Cardigan,Eskimo_dog,2016-04-13 23:15:21+00:00,None
720415127506415616,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,None,1681,4503,Rottweiler,black-and-tan_coonhound,,2016-04-14 00:55:25+00:00,None
720775346191278080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Berkeley,None,760,2702,Newfoundland,groenendael,giant_schnauzer,2016-04-15 00:46:48+00:00,None
720785406564900865,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Archie,None,866,3400,Chihuahua,,kelpie,2016-04-15 01:26:47+00:00,None
721503162398597120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Panda,None,2124,5086,Pomeranian,Chihuahua,Pekinese,2016-04-17 00:58:53+00:00,None
722613351520608256,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Schnitzel,None,1831,5393,Labrador_retriever,golden_retriever,chow,2016-04-20 02:30:23+00:00,None
722974582966214656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,20,None,None,1764,4493,Great_Dane,Greater_Swiss_Mountain_dog,Weimaraner,2016-04-21 02:25:47+00:00,None
723673163800948736,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Ivar,None,1011,3291,golden_retriever,Labrador_retriever,,2016-04-23 00:41:42+00:00,None
723688335806480385,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Reginald,None,3347,8435,,chow,Irish_terrier,2016-04-23 01:41:59+00:00,None
723912936180330496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Sugar,None,1374,4236,Samoyed,Pomeranian,chow,2016-04-23 16:34:28+00:00,None
724046343203856385,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sarge,None,620,2901,boxer,bull_mastiff,Great_Dane,2016-04-24 01:24:35+00:00,None
724049859469295616,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Kreggory,None,1984,4738,Border_collie,collie,Shetland_sheepdog,2016-04-24 01:38:33+00:00,None
724405726123311104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Ashleigh,pupper,1847,5800,golden_retriever,cocker_spaniel,,2016-04-25 01:12:38+00:00,None
724771698126512129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,doggo,725,2593,German_short-haired_pointer,bluetick,English_setter,2016-04-26 01:26:53+00:00,None
724983749226668032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Fred,None,1462,4040,golden_retriever,Great_Pyrenees,cocker_spaniel,2016-04-26 15:29:30+00:00,None
725729321944506368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Lola,None,2009,5646,boxer,bull_mastiff,French_bulldog,2016-04-28 16:52:08+00:00,None
725786712245440512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Lillie,pupper,1527,4537,chow,Samoyed,kuvasz,2016-04-28 20:40:11+00:00,None
725842289046749185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Colby,None,2970,7691,toy_poodle,miniature_poodle,Chesapeake_Bay_retriever,2016-04-29 00:21:01+00:00,None
726224900189511680,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,None,None,1302,4811,standard_poodle,cocker_spaniel,,2016-04-30 01:41:23+00:00,None
726828223124897792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bloop,None,1124,3882,miniature_pinscher,Border_terrier,Labrador_retriever,2016-05-01 17:38:46+00:00,None
726887082820554753,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Blitz,None,1677,4195,soft-coated_wheaten_terrier,Irish_terrier,Chesapeake_Bay_retriever,2016-05-01 21:32:40+00:00,None
726935089318363137,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Sprout,None,2738,7496,,toy_poodle,Lakeland_terrier,2016-05-02 00:43:25+00:00,None
